Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  10:00:00,-6.7,3672.285095472995,1.0,676.6412284283772,1.0,676.6412284283772,3672.285095472995,4.05599391833474,21.712632179196637,9.461731030997385,0.9929033860016148,3.0433709792686884 
 01/01  10:15:00,-6.275,3898.976605856272,1.0,715.0112779846514,1.0,715.0112779846514,3898.976605856272,4.380418738115604,23.810210090975749,10.26401943725358,1.7539942533209115,3.3071381449388137 
 01/01  10:30:00,-5.85,4120.418695281419,1.0,752.5077794605232,1.0,752.5077794605232,4120.418695281419,4.692531954007879,25.745386622223088,11.049338180849418,2.496525347442457,3.5747922937255547 
 01/01  10:45:00,-5.425,4061.3349039878405,1.0,742.5988714321785,1.0,742.5988714321785,4061.3349039878405,4.874289247793543,25.5973906713637,11.182030671456346,2.7486990603177334,3.828968574579232 
 01/01  11:00:00,-5.0,3973.318600181463,1.0,727.8169025450712,1.0,727.8169025450712,3973.318600181463,5.051983735246014,25.368183263696677,11.22949414075805,2.9596482340865579,4.057081396751842 
 01/01  11:15:00,-4.575,3819.366570563894,1.0,700.3759009170325,1.0,700.3759009170325,3819.366570563894,5.1748439569652249,24.62558294750034,11.107174312841608,3.078868342124167,4.252485907286622 
 01/01  11:30:00,-4.15,3702.7452501117716,1.0,681.6705029034473,1.0,681.6705029034473,3702.7452501117716,5.318274422431336,24.29509751865144,11.100620397472426,3.2921787782594267,4.422993971209458 
 01/01  11:45:00,-3.7249999999999998,3247.235519661027,1.0,602.01865277251,1.0,602.01865277251,3247.235519661027,5.236045534159091,21.266812925170475,10.238389101611233,2.891118811688557,4.54771143100938 
 01/01  12:00:00,-3.3,2649.842220663087,1.0,493.55004396206007,1.0,493.55004396206007,2649.842220663087,5.052281343193722,17.08828855460263,8.870202305706357,2.1530100926079287,4.603999147590211 
 01/01  12:15:00,-3.0249999999999996,2181.646900212445,1.0,412.335026418112,1.0,412.335026418112,2181.646900212445,4.922968996889042,14.243597336995553,7.8383258096015429,1.659523531789091,4.606127427224994 
 01/01  12:30:00,-2.75,1592.5266577004155,1.0,305.94037763660148,1.0,305.94037763660148,1592.5266577004155,4.643156272560751,10.070354390132686,6.359311156043873,0.8468421968377697,4.562407175109183 
 01/01  12:45:00,-2.475,1451.1649141380659,1.0,281.0763483922329,1.0,281.0763483922329,1451.1649141380659,4.622892728253242,9.557329100412794,6.0753827752205329,0.895738385525533,4.508025424273446 
 01/01  13:00:00,-2.2,1312.7592709094116,1.0,256.7721209415886,1.0,256.7721209415886,1312.7592709094116,4.591679534669276,8.949889795586057,5.8413234605717438,0.963705843075104,4.462326753555001 
 01/01  13:15:00,-1.9250000000000003,1070.6457842180467,1.0,210.73276284570657,1.0,210.73276284570657,1070.6457842180467,4.47224631804706,7.401965115574757,5.224224777926224,0.7504943112383558,4.422182349081963 
 01/01  13:30:00,-1.6500000000000002,948.2485746018327,1.0,189.38488290342594,1.0,189.38488290342594,948.2485746018327,4.446440457373069,6.995464015102912,4.9900355388817279,0.8081612333590442,4.387359150885897 
 01/01  13:45:00,-1.375,904.8253795647224,1.0,179.3940297802914,1.0,179.3940297802914,904.8253795647224,4.445740487606681,7.116287193008378,4.954776929915852,0.996828629249876,4.360056265624196 
 01/01  14:00:00,-1.1,860.5056534724099,1.0,169.43349014176136,1.0,169.43349014176136,860.5056534724099,4.441954816496424,7.214018930317652,4.915563424533104,1.1817094229416512,4.340122852791455 
 01/01  14:15:00,-1.1,904.7650604994558,1.0,178.15692317953907,1.0,178.15692317953907,904.7650604994558,4.495543859294684,8.028980289769569,5.0931595127003679,1.356510467682142,4.330137635081408 
 01/01  14:30:00,-1.1,849.3236181208366,1.0,166.40516310952945,1.0,166.40516310952945,849.3236181208366,4.454862287757905,7.666263181832167,4.918896166341938,1.2659998007685545,4.323695179987819 
 01/01  14:45:00,-1.1,714.7046675380757,1.0,140.8967369711617,1.0,140.8967369711617,714.7046675380757,4.35293780443874,6.459093052030584,4.463178473474841,0.9608559981345479,4.310720970024001 
 01/01  15:00:00,-1.1,586.9655212300743,1.0,116.57355796743004,1.0,116.57355796743004,586.9655212300743,4.2485642557827669,5.247522765815033,3.990730529178677,0.646610268753534,4.283646551739392 
 01/01  15:15:00,-1.1,464.95417916439495,1.0,93.14939272689483,1.0,93.14939272689483,464.95417916439495,4.1478313754720939,4.190926503415518,3.588767544664904,0.4128542764560734,4.241227278407476 
 01/01  15:30:00,-1.1,288.0276650551215,1.0,57.94047897402063,1.0,57.94047897402063,288.0276650551215,3.9738403873085694,2.0633317159292647,2.9524059325786426,-0.02964377542184593,4.1767413083111439 
 01/01  15:45:00,-1.1,222.91249157722326,1.0,45.38251793443488,1.0,45.38251793443488,222.91249157722326,3.9102731565833066,1.4481019531209645,2.7195127630643016,-0.14121432080321484,4.099188967489071 
 01/01  16:00:00,-1.1,155.3816171753998,1.0,32.02625108222755,1.0,32.02625108222755,155.3816171753998,3.8105222897483039,0.578275706756828,2.4795486567519449,-0.2703788662410034,4.016502077264087 
 01/01  16:15:00,-1.1,85.15688895490742,1.0,17.762198626050539,1.0,17.762198626050539,85.15688895490742,3.68089044029277,-0.6818383012574317,2.162288843651254,-0.5158303745622561,3.928792625784825 
 01/01  16:30:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,3.501271394876616,-2.5230622768730139,1.7454580548709374,-0.8886477068046474,3.82833651390573 
 01/01  16:45:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,3.451076228061725,-2.6625166085127325,1.6768852587527477,-0.9090477871354779,3.7306653308488646 
 01/01  17:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,3.3860863708359165,-2.8604918414805655,1.640563292969091,-0.910144730295201,3.6491689730091969 
 01/01  17:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,3.332691989873156,-3.0074224952101327,1.546900120800501,-1.0347944518201758,3.5848235239631949 
 01/01  17:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,3.284378215886621,-3.1598292220412724,1.4672869571521119,-1.1532459083547338,3.5327854005706036 
 01/01  17:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.2402969843913609,-3.3116593937186118,1.3916793619920896,-1.270291884742619,3.487876206586771 
 01/01  18:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,3.198355070107775,-3.463666319291441,1.3187369582201428,-1.3862875312916004,3.446664917029488 
 01/01  18:15:00,-1.825,0.0,0.0,0.0,0.0,0.0,0.0,3.183115101100227,-3.305751403679633,1.241151146811717,-1.5084272298689712,3.410744052505454 
 01/01  18:30:00,-1.9500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,3.167099342402915,-3.2304702539801379,1.174610563016813,-1.626619294191869,3.381772380507601 
 01/01  18:45:00,-2.075,0.0,0.0,0.0,0.0,0.0,0.0,3.1459001506391575,-3.301994836591337,1.1207831908672006,-1.727178588127117,3.3583727850812705 
 01/01  19:00:00,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,3.1276754023010624,-3.2722370574074874,1.0572912394850392,-1.8452258072200039,3.33751332415124 
 01/01  19:15:00,-1.9250000000000003,0.0,0.0,0.0,0.0,0.0,0.0,3.126916561161463,-2.969197667568516,1.1435077913836836,-1.6681262613769264,3.320116904661871 
 01/01  19:30:00,-1.6500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,3.126383302922346,-2.66933978502453,1.2175747698619262,-1.4628619577298992,3.3066604132717138 
 01/01  19:45:00,-1.375,0.0,0.0,0.0,0.0,0.0,0.0,3.128751151572182,-2.3708322690621168,1.3031643817783448,-1.2714990590892513,3.2967568031937715 
 01/01  20:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,3.1318957316706994,-2.073693593257381,1.3814280094088645,-1.0586694690268815,3.2894222525200895 
 01/01  20:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,3.0893754204932168,-2.3626817002283948,1.3296464513119304,-1.1421385988744533,3.2774648782420487 
 01/01  20:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,3.048580449483512,-2.583325542546426,1.2699566761074266,-1.2402137035679176,3.255884276395548 
 01/01  20:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.993799105150493,-2.937955064917756,1.2154547357204138,-1.3254635955423738,3.223654705256291 
 01/01  21:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,2.933928511814434,-3.401595884791347,1.1654032929958476,-1.391273324970598,3.182983770095649 
 01/01  21:15:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.946912635691517,-2.900172968147697,1.16857651863495,-1.355425797772,3.147519452407686 
 01/01  21:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,2.9507858585147606,-2.5606862642550016,1.1920913884430889,-1.2713568516512624,3.1248564138397088 
